"channel_id","videos_n","politics_n","hateful_n","misinfo_n","neutral_n","conservative_n","moderate_n","liberal_n","videos_log","politics_log","hateful_log","misinfo_log","neutral_log","conservative_log","moderate_log","liberal_log","politics_prop","hateful_prop","misinfo_prop","neutral_prop","conservative_prop","moderate_prop","liberal_prop","vidtopic_intl_affairs","vidtopic_gov_operations","vidtopic_civil_lib","vidtopic_dom_commerce","vidtopic_no_topic","vidtopic_law_crime","vidtopic_gun_control","vidtopic_defense","vidtopic_economy","vidtopic_technology","vidtopic_health","vidtopic_immigration","vidtopic_housing","vidtopic_transport","vidtopic_education","vidtopic_environment","vidtopic_energy","vidtopic_labor","vidtopic_public_lands","vidtopic_soc_welfare","vidtopic_foreign_trade","vidtopic_agric","vidtopic_intl_affairs_prop","vidtopic_gov_operations_prop","vidtopic_civil_lib_prop","vidtopic_dom_commerce_prop","vidtopic_no_topic_prop","vidtopic_law_crime_prop","vidtopic_gun_control_prop","vidtopic_defense_prop","vidtopic_economy_prop","vidtopic_technology_prop","vidtopic_health_prop","vidtopic_immigration_prop","vidtopic_housing_prop","vidtopic_transport_prop","vidtopic_education_prop","vidtopic_environment_prop","vidtopic_energy_prop","vidtopic_labor_prop","vidtopic_public_lands_prop","vidtopic_soc_welfare_prop","vidtopic_foreign_trade_prop","vidtopic_agric_prop","vidtopic_intl_affairs_log","vidtopic_gov_operations_log","vidtopic_civil_lib_log","vidtopic_dom_commerce_log","vidtopic_no_topic_log","vidtopic_law_crime_log","vidtopic_gun_control_log","vidtopic_defense_log","vidtopic_economy_log","vidtopic_technology_log","vidtopic_health_log","vidtopic_immigration_log","vidtopic_housing_log","vidtopic_transport_log","vidtopic_education_log","vidtopic_environment_log","vidtopic_energy_log","vidtopic_labor_log","vidtopic_public_lands_log","vidtopic_soc_welfare_log","vidtopic_foreign_trade_log","vidtopic_agric_log","channel_country","channel_view_count","channel_subscriber_count","channel_video_count","channel_society","channel_sociology","channel_knowledge","channel_politics","channel_religion","channel_entertainment","channel_film","channel_televisionprogram","channel_technology","channel_military","channel_vehicle","channel_hobby","channel_food","channel_tourism","channel_humour","channel_pet","channel_fashion","channel_business","channel_performingarts","channel_anygame","channel_anymusic","channel_anysports","channel_anyphysichealth","channel_ideostd","channel_elitetype","channel_ideocat","channel_susp","channel_view_count_log","channel_subscriber_count_log","channel_video_count_long","channel_days_creation","channel_days_creation_log"
"UCtoUEa8ZrNpegggpMQblPMw",85,5,7,0,0,1,1,0,4.45434729625351,1.79175946922805,2.07944154167984,0,0,0.693147180559945,0.693147180559945,0,0.0588,0.0824,0,0,0.0118,0.0118,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118,0.0118,0.0235,0,0.0118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"US",6353280,43200,1071,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.721780638713125,"Other","Conservative",0,15.6644819303424,10.6736189221124,6.97728134163075,4640,8.44268513924118
"UCtoaZpBnrd0lhycxYJ4MNOQ",380,356,259,1,1,75,46,166,5.9427993751267,5.87773578177964,5.56068163101553,0.693147180559945,0.693147180559945,4.33073334028633,3.85014760171006,5.11799381241676,0.9368,0.6816,0.0026,0.0026,0.1974,0.1211,0.4368,80,82,88,4,8,19,6,8,5,7,0,8,2,1,0,0,0,5,0,0,0,0,0.2105,0.2158,0.2316,0.0105,0.0211,0.05,0.0158,0.0211,0.0132,0.0184,0,0.0211,0.0053,0.0026,0,0,0,0.0132,0,0,0,0,4.39444915467244,4.4188406077966,4.48863636973214,1.6094379124341,2.19722457733622,2.99573227355399,1.94591014905531,2.19722457733622,1.79175946922805,2.07944154167984,0,2.19722457733622,1.09861228866811,0.693147180559945,0,0,0,1.79175946922805,0,0,0,0,"US",414560569,1270000,1302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.41752648444353,"Other","Liberal",0,19.8427296497289,14.054528245836,7.17242457712485,3431,8.14089846060785
"UCtqFUxpLnV-RaraQVu1rMTw",2059,986,0,0,692,1,24,149,7.63046126178363,6.89467003943348,0,0,6.5410299991899,0.693147180559945,3.2188758248682,5.01063529409626,0.4789,0,0,0.3361,0.0005,0.0117,0.0724,6,39,16,55,172,89,74,24,5,9,0,0,65,73,31,0,24,30,70,10,1,4,0.0029,0.0189,0.0078,0.0267,0.0835,0.0432,0.0359,0.0117,0.0024,0.0044,0,0,0.0316,0.0355,0.0151,0,0.0117,0.0146,0.034,0.0049,0.0005,0.0019,1.94591014905531,3.68887945411394,2.83321334405622,4.02535169073515,5.15329159449778,4.49980967033027,4.31748811353631,3.2188758248682,1.79175946922805,2.30258509299405,0,0,4.18965474202643,4.30406509320417,3.46573590279973,0,3.2188758248682,3.43398720448515,4.26267987704132,2.39789527279837,0.693147180559945,1.6094379124341,"US",221378447,253000,75687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.294872866424736,"Other","Moderate",0,19.2153842293271,12.441148720271,11.2343749063843,4703,8.45616848957846
"UCtrAvTEMno4zO7_lkDZiPLQ",47,44,11,0,9,1,9,21,3.87120101090789,3.80666248977032,2.484906649788,0,2.30258509299405,0.693147180559945,2.30258509299405,3.09104245335832,0.9362,0.234,0,0.1915,0.0213,0.1915,0.4468,38,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8085,0,0,0,0,0,0,0.0638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66356164612965,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA",272728,8790,104,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,12.5162339071473,9.08148374985118,4.65396035015752,855,6.75227037614174
"UCtsBbXKDlnoc0HH1bqriVJw",662,520,473,1,4,171,64,23,6.49677499018586,6.25575004175337,6.16120732169508,0.693147180559945,1.6094379124341,5.14749447681345,4.17438726989564,3.17805383034795,0.7855,0.7145,0.0015,0.006,0.2583,0.0967,0.0347,0,5,368,2,17,12,1,1,7,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0.0076,0.5559,0.003,0.0257,0.0181,0.0015,0.0015,0.0106,0,0,0.0106,0,0,0,0,0,0.0015,0,0,0,0,0,1.79175946922805,5.91079664404053,1.09861228866811,2.89037175789616,2.56494935746154,0.693147180559945,0.693147180559945,2.07944154167984,0,0,2.07944154167984,0,0,0,0,0,0.693147180559945,0,0,0,0,"US",16220325,62800,1928,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.667248170764929,"Other","Liberal",0,16.6017757050932,11.0477262758964,7.56475701290573,4499,8.41183267575841
"UCttPPOQFgcC6FuVnJV0S2Rg",98,22,13,1,0,2,3,0,4.59511985013459,3.13549421592915,2.63905732961526,0.693147180559945,0,1.09861228866811,1.38629436111989,0,0.2245,0.1327,0.0102,0,0.0204,0.0306,0,9,1,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0918,0.0102,0.0204,0,0.0612,0,0,0,0,0.0102,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0.693147180559945,1.09861228866811,0,1.94591014905531,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,"US",2381124,21700,707,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40568614743616,"Other","Conservative",0,14.683083623041,9.98511362141607,6.56244409369372,2918,7.97899637085411
"UCttfJcDqkWJAORC6ZJWiIIg",191,191,1,0,6,0,153,30,5.25749537202778,5.25749537202778,0.693147180559945,0,1.94591014905531,0,5.03695260241363,3.43398720448515,1,0.0052,0,0.0314,0,0.801,0.1571,0,0,0,5,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0.0262,0.0105,0,0,0,0.0262,0,0,0,0,0,0,0,0,0,0,0.6702,0,0,0,0,0,1.79175946922805,1.09861228866811,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,4.85981240436167,0,0,"US",5634632,83800,201,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180667486776243,"Other","Moderate",0,15.5444425746749,11.3362002195732,5.30826769740121,5500,8.61268517287546
"UCttspZesZIDEwwpVIgoZtWQ",1,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IN",16049244324,35400000,271220,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.694877379974975,"Other","Liberal",0,23.4989276028595,17.3822224063526,12.5106892656789,6646,8.80192090404158
"UCtu2THvit1LjLONLqvD8uAQ",57,7,3,1,0,0,3,0,4.06044301054642,2.07944154167984,1.38629436111989,0.693147180559945,0,0,1.38629436111989,0,0.1228,0.0526,0.0175,0,0,0.0526,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0175,0,0.0175,0,0.0526,0,0.0175,0,0,0,0,0,0,0,0.0175,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,1.38629436111989,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,"US",12029803,107000,289,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39010846842536,"Other","Conservative",0,16.3028977952163,11.5805934591948,5.66988092298052,3546,8.17385745477362
"UCtuLKvBOePea47aTV7WRQYw",88,58,0,0,36,0,3,15,4.48863636973214,4.07753744390572,0,0,3.61091791264422,0,1.38629436111989,2.77258872223978,0.6591,0,0,0.4091,0,0.0341,0.1705,0,3,2,3,3,0,0,0,1,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0.0341,0.0227,0.0341,0.0341,0,0,0,0.0114,0,0,0,0.0114,0.4659,0,0,0,0,0,0,0,0,0,1.38629436111989,1.09861228866811,1.38629436111989,1.38629436111989,0,0,0,0.693147180559945,0,0,0,0.693147180559945,3.73766961828337,0,0,0,0,0,0,0,0,"US",18522819,42100,1155,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.2636884026033,"Other","Liberal",0,16.7345140434093,10.6478267723575,7.05272104923232,6027,8.70417055974639
"UCtvdzJWoDKL1LOewU5ADJIQ",72,72,0,0,0,0,68,0,4.29045944114839,4.29045944114839,0,0,0,0,4.23410650459726,0,1,0,0,0,0,0.9444,0,2,0,0,64,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278,0,0,0.8889,0,0,0,0,0.0278,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,4.17438726989564,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,"NL",9156458,162000,816,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.300253891472561,"Other","Moderate",0,16.0299700898597,11.995357787035,6.70563909486,2433,7.79729127354747
"UCtwAqRfw901jAo9JbX3KEHQ",170,93,32,23,2,4,60,0,5.14166355650266,4.54329478227,3.49650756146648,3.17805383034795,1.09861228866811,1.6094379124341,4.11087386417331,0,0.5471,0.1882,0.1353,0.0118,0.0235,0.3529,0,13,5,4,0,11,0,0,19,0,28,0,0,0,0,0,0,3,0,0,0,0,1,0.0765,0.0294,0.0235,0,0.0647,0,0,0.1118,0,0.1647,0,0,0,0,0,0,0.0176,0,0,0,0,0.0059,2.63905732961526,1.79175946922805,1.6094379124341,0,2.484906649788,0,0,2.99573227355399,0,3.36729582998647,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0.693147180559945,"US",1382050,224000,89,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02759190349894,"Other","Conservative",0,14.1390791856679,12.3194057951129,4.49980967033027,3499,8.1605182474775
"UCtxAmeCl0xtSuo7tHZpgcQA",151,151,16,0,23,62,33,21,5.02388052084628,5.02388052084628,2.83321334405622,0,3.17805383034795,4.14313472639153,3.52636052461616,3.09104245335832,1,0.106,0,0.1523,0.4106,0.2185,0.1391,25,20,3,1,0,0,0,60,2,2,0,7,0,1,0,0,2,0,0,0,15,0,0.1656,0.1325,0.0199,0.0066,0,0,0,0.3974,0.0132,0.0132,0,0.0464,0,0.0066,0,0,0.0132,0,0,0,0.0993,0,3.25809653802148,3.04452243772342,1.38629436111989,0.693147180559945,0,0,0,4.11087386417331,1.09861228866811,1.09861228866811,0,2.07944154167984,0,0.693147180559945,0,0,1.09861228866811,0,0,0,2.77258872223978,0,"NULL",1590221,12300,2311,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,14.2793841870916,9.41743583886879,7.74586822979227,5482,8.60940767540405
"UCtyRkb4Sb4I9KEVWM_f4rIA",52,0,2,0,0,0,0,0,3.97029191355212,0,1.09861228866811,0,0,0,0,0,0,0.0385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NULL",49134336,204000,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.658540007052821,"Other","Liberal",0,17.7100686762512,12.2258801747751,4.82028156560504,1538,7.33888813383888
"UCtz6NVOKxqeiCC_6Jpe9bhg",164,145,29,1,0,71,39,27,5.10594547390058,4.98360662170834,3.40119738166216,0.693147180559945,0,4.27666611901606,3.68887945411394,3.3322045101752,0.8841,0.1768,0.0061,0,0.4329,0.2378,0.1646,2,20,48,3,6,4,7,2,3,8,0,1,1,0,3,0,0,0,0,0,0,6,0.0122,0.122,0.2927,0.0183,0.0366,0.0244,0.0427,0.0122,0.0183,0.0488,0,0.0061,0.0061,0,0.0183,0,0,0,0,0,0,0.0366,1.09861228866811,3.04452243772342,3.89182029811063,1.38629436111989,1.94591014905531,1.6094379124341,2.07944154167984,1.09861228866811,1.38629436111989,2.19722457733622,0,0.693147180559945,0.693147180559945,0,1.38629436111989,0,0,0,0,0,0,1.94591014905531,"US",7343012,111000,685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38311368811221,"Other","Conservative",0,15.8092598068258,11.6172944892629,6.53087762772588,3999,8.29404964010203
"UCtzTaKI8AkiSjyzm1_JbMUg",303,177,106,3,3,42,12,3,5.71702770140622,5.18178355029209,4.67282883446191,1.38629436111989,1.38629436111989,3.76120011569356,2.56494935746154,1.38629436111989,0.5842,0.3498,0.0099,0.0099,0.1386,0.0396,0.0099,17,18,26,0,9,0,0,0,3,1,0,2,0,0,0,0,4,0,0,0,0,0,0.0561,0.0594,0.0858,0,0.0297,0,0,0,0.0099,0.0033,0,0.0066,0,0,0,0,0.0132,0,0,0,0,0,2.89037175789616,2.94443897916644,3.29583686600433,0,2.30258509299405,0,0,0,1.38629436111989,0.693147180559945,0,1.09861228866811,0,0,0,0,1.6094379124341,0,0,0,0,0,"AU",5233553,31500,3097,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85315484093615,"Other","Conservative",0,15.4706011463666,10.3577745703416,8.03851202097681,1091,6.99576615630485
"UCtzk_Xyby9U2yP_DAi2gECQ",46,42,8,0,2,0,1,21,3.85014760171006,3.76120011569356,2.19722457733622,0,1.09861228866811,0,0.693147180559945,3.09104245335832,0.913,0.1739,0,0.0435,0,0.0217,0.4565,21,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4565,0,0.0435,0,0.0217,0,0,0.0435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09104245335832,0,1.09861228866811,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NULL",18564489,26700,526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.825588200967758,"Other","Liberal",0,16.7367611741683,10.1924562968705,6.26720054854136,5198,8.55622157838371
"UCu-MoGucP8tKTgiW4eoQ_Zw",44,5,1,0,0,0,2,0,3.80666248977032,1.79175946922805,0.693147180559945,0,0,0,1.09861228866811,0,0.1136,0.0227,0,0,0,0.0455,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455,0.0227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"US",26749278,79700,171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.748019759756089,"Other","Conservative",0,17.102018077672,11.286037411751,5.14749447681345,4471,8.40559101483493
"UCu-drfhNohk9NVuqzgS6Elw",41,0,0,0,0,0,0,0,3.73766961828337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NULL",3860979,69400,131,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.19956485404333,"Other","Liberal",0,15.1664315952278,11.147656555613,4.88280192258637,3832,8.25140306538056
"UCu0HIwsRW9ae_5wLKm-2Tzg",83,79,60,21,3,54,4,2,4.43081679884331,4.38202663467388,4.11087386417331,3.09104245335832,1.38629436111989,4.00733318523247,1.6094379124341,1.09861228866811,0.9518,0.7229,0.253,0.0361,0.6506,0.0482,0.0241,1,31,6,0,3,2,0,12,1,2,0,4,2,0,0,0,0,0,0,2,0,0,0.012,0.3735,0.0723,0,0.0361,0.0241,0,0.1446,0.012,0.0241,0,0.0482,0.0241,0,0,0,0,0,0,0.0241,0,0,0.693147180559945,3.46573590279973,1.94591014905531,0,1.38629436111989,1.09861228866811,0,2.56494935746154,0.693147180559945,1.09861228866811,0,1.6094379124341,1.09861228866811,0,0,0,0,0,0,1.09861228866811,0,0,"US",157358,10000,205,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24827828357197,"Other","Conservative",0,11.9662850981876,9.21044036697652,5.32787616878958,3186,8.06683531441734
"UCu0L0QCubkYD3Cd9jSdxTNQ",1,1,0,0,0,0,1,0,0.693147180559945,0.693147180559945,0,0,0,0,0.693147180559945,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,"US",3730922,16300,373,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17499960991575,"Other","Conservative",0,15.1321662140916,9.69898173460629,5.92425579741453,1260,7.13966033596492
"UCu2IUja1ASnGIr_ORrtLReg",524,434,0,0,75,1,18,312,6.26339826259162,6.07534603108868,0,0,4.33073334028633,0.693147180559945,2.94443897916644,5.74620319054015,0.8282,0,0,0.1431,0.0019,0.0344,0.5954,4,39,20,12,24,28,10,3,13,8,0,2,111,46,13,0,20,6,10,1,1,2,0.0076,0.0744,0.0382,0.0229,0.0458,0.0534,0.0191,0.0057,0.0248,0.0153,0,0.0038,0.2118,0.0878,0.0248,0,0.0382,0.0115,0.0191,0.0019,0.0019,0.0038,1.6094379124341,3.68887945411394,3.04452243772342,2.56494935746154,3.2188758248682,3.36729582998647,2.39789527279837,1.38629436111989,2.63905732961526,2.19722457733622,0,1.09861228866811,4.71849887129509,3.85014760171006,2.63905732961526,0,3.04452243772342,1.94591014905531,2.39789527279837,0.693147180559945,0.693147180559945,1.09861228866811,"US",14052394,47700,5136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08576512942866,"Other","Liberal",0,16.4583034018504,10.7727076410173,8.54422453046727,6586,8.79285328864069
"UCu2X0reOWT4fYPX3voJ_bmA",83,2,5,0,0,1,0,0,4.43081679884331,1.09861228866811,1.79175946922805,0,0,0.693147180559945,0,0,0.0241,0.0602,0,0,0.012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"US",422192928,1100000,71,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.40691937079166,"Other","Liberal",0,19.8609729452515,13.9108216468591,4.27666611901606,3057,8.02551638648901
"UCu2bMhIfFBdg9KxReV3r2TQ",44,6,5,0,0,1,3,2,3.80666248977032,1.94591014905531,1.79175946922805,0,0,0.693147180559945,1.38629436111989,1.09861228866811,0.1364,0.1136,0,0,0.0227,0.0682,0.0455,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682,0,0.0682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"US",5221209,68100,565,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.06408497252857,"Other","Liberal",0,15.4682397337635,11.1287471763176,6.33859407820318,3876,8.26281693767093
"UCu3jDGYr-BHurx6mNFGto_A",313,202,215,1,0,56,2,3,5.74939298590825,5.31320597904179,5.37527840768417,0.693147180559945,0,4.04305126783455,1.09861228866811,1.38629436111989,0.6454,0.6869,0.0032,0,0.1789,0.0064,0.0096,4,2,180,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128,0.0064,0.5751,0,0.0128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,1.09861228866811,5.19849703126583,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"US",4191347,45000,412,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43985761427406,"Other","Conservative",0,15.2485329585351,10.7144399907278,6.02344759296103,2204,7.69848278788095
"UCu3lxLxp3ZuJRga7gF9KIyg",485,485,397,100,0,384,2,0,6.18620862390049,6.18620862390049,5.98645200528444,4.61512051684126,0,5.95324333428778,1.09861228866811,0,1,0.8186,0.2062,0,0.7918,0.0041,0,1,300,6,1,0,8,19,15,7,2,0,37,1,2,0,0,1,1,0,0,1,0,0.0021,0.6186,0.0124,0.0021,0,0.0165,0.0392,0.0309,0.0144,0.0041,0,0.0763,0.0021,0.0041,0,0,0.0021,0.0021,0,0,0.0021,0,0.693147180559945,5.70711026474888,1.94591014905531,0.693147180559945,0,2.19722457733622,2.99573227355399,2.77258872223978,2.07944154167984,1.09861228866811,0,3.63758615972639,0.693147180559945,1.09861228866811,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0,"US",997136,161000,90,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00777312580644,"Other","Conservative",0,13.8126434517405,11.9891658551274,4.51085950651685,2976,7.99867136101578
"UCu3sKtOW9TGaErPsAYVPplA",41,34,2,0,21,1,7,1,3.73766961828337,3.55534806148941,1.09861228866811,0,3.09104245335832,0.693147180559945,2.07944154167984,0.693147180559945,0.8293,0.0488,0,0.5122,0.0244,0.1707,0.0244,0,0,0,0,0,19,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4634,0.2439,0.0244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99573227355399,2.39789527279837,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"US",16165668,138000,621,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.699561494073098,"Other","Liberal",0,16.5984003539952,11.8350162104899,6.43294009273918,3758,8.23190824356418
"UCu467hU1QMOloISiMgeJB2g",52,22,36,0,0,9,9,1,3.97029191355212,3.13549421592915,3.61091791264422,0,0,2.30258509299405,2.30258509299405,0.693147180559945,0.4231,0.6923,0,0,0.1731,0.1731,0.0192,0,0,2,0,10,1,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0385,0,0.1923,0.0192,0.0192,0,0,0,0,0,0,0,0,0,0,0.1538,0,0,0,0,0,0,1.09861228866811,0,2.39789527279837,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,"US",92486211,248000,222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236295077508643,"Other","Moderate",0,18.3425701319127,12.4211880573971,5.40717177146012,1094,6.9985096422506
"UCu4MuJsXVDAPSFzNC7liLLQ",6,5,2,0,0,2,1,0,1.94591014905531,1.79175946922805,1.09861228866811,0,0,1.09861228866811,0.693147180559945,0,0.8333,0.3333,0,0,0.3333,0.1667,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"US",118055676,1010000,981,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00824060318865,"Other","Conservative",0,18.586666910132,13.825461878916,6.88959130835447,4227,8.34948434699013
"UCu4XcDBdnZkV6-5z2f16M0g",131,46,2,0,20,1,13,9,4.88280192258637,3.85014760171006,1.09861228866811,0,3.04452243772342,0.693147180559945,2.63905732961526,2.30258509299405,0.3511,0.0153,0,0.1527,0.0076,0.0992,0.0687,4,3,6,0,5,17,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0305,0.0229,0.0458,0,0.0382,0.1298,0.0076,0.0153,0,0.0076,0,0,0.0076,0.0076,0,0,0,0,0,0,0,0,1.6094379124341,1.38629436111989,1.94591014905531,0,1.79175946922805,2.89037175789616,0.693147180559945,1.09861228866811,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,"GB",1108537981,6040000,1036,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.551322926894306,"Other","Liberal",0,20.8263078507548,15.6139147354739,6.94408720822953,3550,8.17498453294309
